"Taxon","Common","Observer","Source","year","date","InfestedArea","Percent Cover","GrossArea","Low_Plant","High_Plant","lat","lng","Datum","Elevation (meters)","Notes","description"
"Carpobrotus edulis","Highway Iceplant","Wilma Follette et al.","Marin CNPS",2000,"2000-04-04",,,,,"1+","38.1087","-122.8498",,,"Tomales Bay State Park, Millerton Point",
"Carpobrotus edulis","Highway Iceplant","Follette et al.","Marin CNPS",2004,"2004-05-30",,,,,"1+","38.251","-122.964",,,"Dillon Beach, Lawsons Landing",
"Carpobrotus edulis","Highway Iceplant","Doreen Smith et al.","Marin CNPS",2005,"2005-07-19",,,,,"1+","38.111863","-122.944178",,,"Abbots Lagoon Abbots Lagoon public trail, Pt Reyes",
"Carpobrotus edulis","Highway Iceplant","Doreen Smith et al.","Marin CNPS",2005,"2005-02-17",,,,,"1+","37.99","-122.97",,,"Chimney Rock, Pt Reyes",
"Carpobrotus edulis","Highway Iceplant","Dorren Smith et al.","Marin CNPS",2005,"2005-03-10",,,,,"1+","37.94","-122.74",,,"Palomarin, Pt Reyes Palomarin to Bass Lk, Pt Reyes",
"Carpobrotus edulis","Highway Iceplant","Toni Corelli","State Park Volunteer",2007,"2007-01-01",,,,,"1+","37.2611","-122.404",,,"Pescadero Marsh Natural Preserve Pescadero Marsh Natural Preserve, Pescadero State Beach",
"Carpobrotus edulis","Highway Iceplant","Toni Corelli","CNPS Santa Clara Valley Chapter",2012,"2012-12-11",,,,,"1+","37.669588","-122.495241",,,"Mussel Rock Park Daly City, California",
"Carpobrotus edulis","Highway Iceplant","Toni Corelli","Toni Corelli, Botanist",2008,"2008-01-01",,,,,"1+","37.539949","-122.404861",,,"San Francisco Peninsula Watershed San Mateo County",
"Carpobrotus edulis","Highway Iceplant","Toni Corelli","Santa Clara Valley Chapter CNPS",2001,"2001-01-01",,,,,"1+","37.56931","-122.499918",,,"Montara Mountain, San Mateo County Includes Devil's Slide/McNee Ranch State Park/San Pedro County Park/ Pedro Point Headlands/and part of San Francisco Peninsula Watershed",
"Carpobrotus edulis","Highway Iceplant","W Follette, G de Nevers, R Peterson,  C Weiske","Audubon Canyon Ranch",2009,"2009-01-01",,,,,"1+","37.931719","-122.676773",,,"Bolinas Lagoon Preserve",
"Carpobrotus edulis","Highway Iceplant","Wilde Legard","East Bay Regional Park District",2003,"2003-09-05",,,,,"1+","37.764879","-122.117843",,,"Anthony Chabot Regional Park",
"Carpobrotus edulis","Highway Iceplant","Juan Ochoa, Christopher Campbell, and Paul Pribor","San Francisco State University",2005,"2005-01-01",,,,,"1+","37.723308","-122.497987",,,"Flora of Lake Merced",
"Carpobrotus edulis","Highway Iceplant","Doreen Smith, Wilma Follette, Rosamund Day","Marin CNPS",2005,"2005-07-01",,,,,"1+","37.994268","-122.487258",,,"China Camp State Park",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.790681","-122.456856",,,"Southeast Dunes",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.753881","-122.470872",,,"Rock Outcrop",
"Carpobrotus edulis","Highway Iceplant","Marie Fontaine","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.795544","-122.475834",,,"Rob Hill",
"Carpobrotus edulis","Highway Iceplant","Brett Stevenson","BAEDN; SFWMA",2009,"2009-11-20",,,,,"1+","37.791388","-122.473615",,,"Presidio Hills",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.736295","-122.488804",,,"Pine Lake Park",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2009,"2009-01-01",,,,,"1+","37.715288","-122.392689",,,"Bayview Hill Natural Area",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  NPS Database",2009,"2009-01-01",,,,,"1+","37.742866","-122.507986",,,"Ocean Beach",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.796825","-122.480005",,,"North Baker Beach",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.787988","-122.479113",,,"Lobos Creek Valley",
"Carpobrotus edulis","Highway Iceplant","staff","BAEDN; SFWMA;  GGNPC - plant list",2009,"2009-03-17",,,,,"1+","37.784139","-122.506259",,,"Lands End Coastal Trail",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.720985","-122.491758",,,"Lake Merced",
"Carpobrotus edulis","Highway Iceplant","Mike Perlmutter","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.793304","-122.458813",,,"Inspiration Point",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.793232","-122.482836",,,"Baker Beach",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.746571","-122.468654",,,"Hawk Hill",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.756499","-122.471796",,,"Grandview Park",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.750003","-122.470366",,,"Golden Gate Heights",
"Carpobrotus edulis","Highway Iceplant","Lisa Wayne","BAEDN; SFWMA",2006,"2006-02-01",,,,,"1+","37.740864","-122.442908",,,"Glen Canyon Park",
"Carpobrotus edulis","Highway Iceplant","Andy Kleinhesselink","BAEDN; SFWMA",2009,"2009-06-29",,,,,"1+","37.714356","-122.501424",,,"Fort Funston",
"Carpobrotus edulis","Highway Iceplant","Marie Fontane, Emily Magnaghi, and Shira Devane","BAEDN; SFWMA;  plant list from NPS personel",2002,"2002-08-01",,,,,"1+","37.825666","-122.42192",,,"Alcatraz",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.8003","-122.471132",,,"Dragonfly Creek",
"Carpobrotus edulis","Highway Iceplant","Marie Fontaine","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.804927","-122.45791",,,"Crissy Field",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.803888","-122.467165",,,"Crissy Bluffs",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.803037","-122.478542",,,"Coastal Bluffs",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.793568","-122.477415",,,"Southwest Dunes",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA",2006,"2006-02-01",,,,,"1+","37.743158","-122.414141",,,"Bernal Heights Natural Area",
"Carpobrotus edulis","Highway Iceplant","Jake Sigg","BAEDN; SFWMA;  SNRAMP2006",2006,"2006-02-01",,,,,"1+","37.751252","-122.447757",,,"Twin Peaks",
"Carpobrotus edulis","Highway Iceplant","Dale Smith","BAEDN; SFWMA;  NPS Database",2009,"2009-06-22",,,,,"1+","37.798173","-122.479166",,,"World War II Memorial",
"Carpobrotus edulis","Highway Iceplant","Mike Wood","BAEDN; SFWMA;  Wood 2007",2007,"2007-01-16",,,,,"1+","37.81124","-122.368229",,,"Yerba Buena Island",
"Carpobrotus edulis","Highway Iceplant","Lech Naumovich",,2009,"2009-08-15",,,,,"1+","37.801291","-122.17556",,,"Chadbourne Median Strip Median strip in Oakland Hills between Skyline Blvd and Chadbourne way.  Serpentinite soils, healthy Clarkia franciscana population.  Remarkable plants found on this site.",
"Carpobrotus edulis","Highway Iceplant","Arnie Peterson;  Sue Smith","Presidio Natural Resources",1994,"1994-05-09",,,,,"1+","37.793259","-122.458813",,,"Inspiration Point",
"Carpobrotus edulis","Highway Iceplant","Arnie Peterson","Presidio Natural Resources",1994,"1994-05-02",,,,,"1+","37.794934","-122.460471",,,"Tennessee Hollow; Western Tributary",
"Carpobrotus edulis","Highway Iceplant","Brian Mattos;  Jake Sigg","Presidio Natural Resources",1994,"1994-05-23",,,,,"1+","37.800291","-122.471132",,,"Dragonfly Creek",
"Carpobrotus edulis","Highway Iceplant","Eva Gnotkopp;  Tom Celebrezze;  Ellen Fusco","Presidio Natural Resources",1994,"1994-05-22",,,,,"1+","37.7889","-122.46889",,,"Golf Course West",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-05-20",,,,,"1+","37.788087","-122.47918",,,"Lobos Creek Valley",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-05-01",,,,,"1+","37.788087","-122.47918",,,"Lobos Creek Valley",
"Carpobrotus edulis","Highway Iceplant","Laura Nelson","Presidio Natural Resources",1994,"1994-05-17",,,,,"1+","37.794541","-122.453329",,,"Tennessee Hollow; Eastern Tributary",
"Carpobrotus edulis","Highway Iceplant","Brian Mattos","Presidio Natural Resources",1994,"1994-05-17",,,,,"1+","37.804201","-122.476875",,,"Coastal Bluffs; Coastal Defense Batteries",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-05-13",,,,,"1+","37.791849","-122.47594",,,"Southwest Dunes; Wherry Corridor",
"Carpobrotus edulis","Highway Iceplant","Dale Smith;  Pete Holloran;  Ingrid Cabada","Presidio Natural Resources",1994,"1994-05-13",,,,,"1+","37.79664","-122.47878",,,"Dune Corridor East of Lincoln",
"Carpobrotus edulis","Highway Iceplant","Brian Mattos;  Jake Sigg","Presidio Natural Resources",1994,"1994-05-11",,,,,"1+","37.804547","-122.473419",,,"Doyle Drive Natural Areas",
"Carpobrotus edulis","Highway Iceplant","Brian Mattos;  Jake Sigg","Presidio Natural Resources",1994,"1994-05-11",,,,,"1+","37.79943","-122.478181",,,"World War II; Triangle",
"Carpobrotus edulis","Highway Iceplant","Brian Mattos;  Jake Sigg","Presidio Natural Resources",1994,"1994-04-29",,,,,"1+","37.802427","-122.463199",,,"Crissy Bluffs; East Crissy Bluffs",
"Carpobrotus edulis","Highway Iceplant","Brian Mattos;  Jake Sigg","Presidio Natural Resources",1994,"1994-04-29",,,,,"1+","37.804945","-122.45791",,,"Crissy Field",
"Carpobrotus edulis","Highway Iceplant","Tom Celebrezze;  Eva Gnotkopp","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.7889","-122.46889",,,"Golf Course West",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.79094","-122.474174",,,"Presidio Hills; Wetland",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.790036","-122.473533",,,"Presidio Hills; Lessingia Recovery",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.791392","-122.47441",,,"Presidio Hills; Scrub Recovery",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.790214","-122.473135",,,"Presidio Hills; Oak Woodland",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.790847","-122.473403",,,"Presidio Hills; East Scrub",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey;  Isabelle DeGeoffrey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.790681","-122.456856",,,"Southeast Dunes; West Pacific Natural Areas",
"Carpobrotus edulis","Highway Iceplant","Mike Vasey;  Isabelle DeGeoffrey","Presidio Natural Resources",1994,"1994-01-01",,,,,"1+","37.788087","-122.47918",,,"Lobos Creek Valley",
"Carpobrotus edulis","Highway Iceplant","Vanessa Stevens","Presidio Natural Resources",2009,"2009-05-01",,,,,"1+","37.79094","-122.474174",,,"Presidio Hills; Wetland",
"Carpobrotus edulis","Highway Iceplant","Vanessa Stevens","Presidio Natural Resources",2009,"2009-05-01",,,,,"1+","37.791392","-122.47441",,,"Presidio Hills; Scrub Recovery",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1998,"1998-04-01",,,,,"1+","37.797723","-122.479351",,,"North Baker Beach; Yerba Buena Dunes",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1997,"1997-04-01",,,,,"1+","37.802669","-122.478749",,,"Coastal Bluffs",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Laura Chantri;  Ricky Medrano","Presidio Natural Resources",2009,"2009-04-16",,,,,"1+","37.794218","-122.481579",,,"Baker Beach; Battery Chamberlin",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Laura Chantri;  Ricky Medrano","Presidio Natural Resources",2009,"2009-04-16",,,,,"1+","37.795292","-122.479879",,,"Southwest Dunes; Silene Area",
"Carpobrotus edulis","Highway Iceplant","Brett Stevenson;  Andy Kleinhesselink","Presidio Natural Resources",2008,"2008-07-18",,,,,"1+","37.794107","-122.477014",,,"Southwest Dunes; Wherry Dunes",
"Carpobrotus edulis","Highway Iceplant","Tim Doherty;  Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources",2002,"2002-05-29",,,,,"1+","37.796528","-122.480268",,,"North Baker Beach",
"Carpobrotus edulis","Highway Iceplant","Andrew Baker","Presidio Natural Resources",2002,"2002-05-02",,,,,"1+","37.788087","-122.47918",,,"Lobos Creek Valley",
"Carpobrotus edulis","Highway Iceplant","Andrew Baker","Presidio Natural Resources",2002,"2002-05-02",,,,,"1+","37.790143","-122.477417",,,"Lobos Creek Valley; Field Office Dunes",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1996,"1996-03-01",,,,,"1+","37.790847","-122.473403",,,"Presidio Hills; East Scrub",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1996,"1996-05-01",,,,,"1+","37.79094","-122.474174",,,"Presidio Hills; Wetland",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",2002,"2002-04-24",,,,,"1+","37.791849","-122.47594",,,"Southwest Dunes; Wherry Corridor",
"Carpobrotus edulis","Highway Iceplant","Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources",2002,"2002-06-12",,,,,"1+","37.795358","-122.474552",,,"Rob Hill; Top of Battery",
"Carpobrotus edulis","Highway Iceplant","Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources",2002,"2002-06-12",,,,,"1+","37.795719","-122.47464",,,"Rob Hill; Lessingia Site",
"Carpobrotus edulis","Highway Iceplant","Ling He;  Sahrye Cohen","Presidio Natural Resources",2002,"2002-06-19",,,,,"1+","37.802427","-122.463199",,,"Crissy Bluffs; East Crissy Bluffs",
"Carpobrotus edulis","Highway Iceplant","Mike Perlmutter","Presidio Natural Resources",2002,"2002-01-19",,,,,"1+","37.807089","-122.477718",,,"Coastal Bluffs; North Bluffs",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1997,"1997-04-01",,,,,"1+","37.791392","-122.47441",,,"Presidio Hills; Scrub Recovery",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",1996,"1996-01-01",,,,,"1+","37.790036","-122.473533",,,"Presidio Hills; Lessingia Recovery",
"Carpobrotus edulis","Highway Iceplant","Ling He;  Sahrye Cohen","Presidio Natural Resources",2002,"2002-07-11",,,,,"1+","37.803714","-122.46873",,,"West Crissy Bluffs; West Crissy Bluffs",
"Carpobrotus edulis","Highway Iceplant","Andrew Baker;  Jen Adler","Presidio Natural Resources",2002,"2002-07-14",,,,,"1+","37.788087","-122.47918",,,"Lobos Creek Valley",
"Carpobrotus edulis","Highway Iceplant","Ling He;  Steven Hernandez","Presidio Natural Resources",2002,"2002-07-16",,,,,"1+","37.804945","-122.45791",,,"Crissy Field",
"Carpobrotus edulis","Highway Iceplant","Marie Fontaine;  Emily Magnaghi","Presidio Natural Resources",2002,"2002-07-23",,,,,"1+","37.79943","-122.478181",,,"World War II; Triangle",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",2002,"2002-07-23",,,,,"1+","37.793553","-122.473929",,,"Presidio Hills; Quail Commons",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse","Presidio Natural Resources",2002,"2002-07-25",,,,,"1+","37.793259","-122.458813",,,"Inspiration Point",
"Carpobrotus edulis","Highway Iceplant","Ling He","Presidio Natural Resources",2002,"2002-07-30",,,,,"1+","37.803714","-122.46873",,,"West Crissy Bluffs; West Crissy Bluffs",
"Carpobrotus edulis","Highway Iceplant","Mike Perlmutter","Presidio Natural Resources",2002,"2002-03-19",,,,,"1+","37.802669","-122.478749",,,"Coastal Bluffs",
"Carpobrotus edulis","Highway Iceplant","Ericka Witcher","Presidio Natural Resources",2004,"2004-07-13",,,,,"1+","37.797625","-122.477489",,,"World War II; Sunset Scrub",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-03-28",,,,,"1+","37.79943","-122.478181",,,"World War II; Triangle",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Rachel Alford;  Alyssa Babin","Presidio Natural Resources",2007,"2007-03-29",,,,,"1+","37.791162","-122.483634",,,"Baker Beach; Foredune Zero",
"Carpobrotus edulis","Highway Iceplant","Michael Chasse;  Rachel Alford;  Alyssa Babin","Presidio Natural Resources",2007,"2007-03-29",,,,,"1+","37.7918","-122.483107",,,"Baker Beach",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-03-29",,,,,"1+","37.803714","-122.46873",,,"West Crissy Bluffs; West Crissy Bluffs",
"Carpobrotus edulis","Highway Iceplant","Brett Stevenson","Presidio Natural Resources",2007,"2007-03-30",,,,,"1+","37.793768","-122.477743",,,"Southwest Dunes",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-04-13",,,,,"1+","37.793553","-122.473929",,,"Presidio Hills; Quail Commons",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-03-13",,,,,"1+","37.791101","-122.473969",,,"Presidio Hills",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-05-10",,,,,"1+","37.800291","-122.471132",,,"Dragonfly Creek",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-05-01",,,,,"1+","37.78817","-122.479645",,,"Lobos Creek Valley; New Dunes",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2005,"2005-05-01",,,,,"1+","37.78798","-122.477296",,,"Lobos Creek Valley; Remnant Dunes",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-05-23",,,,,"1+","37.794218","-122.481579",,,"Baker Beach; Battery Chamberlin",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-05-23",,,,,"1+","37.792335","-122.483841",,,"Baker Beach; Foredunes",
"Carpobrotus edulis","Highway Iceplant","Sandee Hufana","Presidio Natural Resources",2007,"2007-05-24",,,,,"1+","37.793768","-122.477743",,,"Southwest Dunes",
